Temperature,Humidity,Wind_Speed,General_Diffuse_Flows,Diffuse_Flows,Power_Zone_1,Power_Zone_2,Power_Zone_3,Month,Hour
20.2,78.9,4.916,0.059,0.137,37257.24289,23187.13693,16579.69605,10,22
19.61,82.8,4.914,0.029,0.189,27237.1116,17380.08299,11776.77812,10,0
19.33,83.0,4.917,0.055,0.193,26190.98468,16771.36929,11473.31307,10,1
17.99,81.5,4.912,0.077,0.1,25182.66958,15975.93361,10808.02432,10,4
17.36,81.5,4.915,0.091,0.111,25724.63895,16468.87967,11257.38602,10,4
17.03,84.2,4.91,0.044,0.159,25296.10503,17219.50207,8380.303951,10,6
20.12,78.4,4.915,140.1,113.2,33097.94311,21988.38174,10189.42249,10,9
20.31,77.9,4.915,110.5,99.7,33123.15098,21850.20747,10224.43769,10,9
21.5,71.8,4.925,506.8,305.5,37301.35667,23463.48548,12220.30395,10,12
21.43,71.6,4.925,426.5,267.7,36979.95624,23470.95436,12372.03647,10,12
21.68,72.4,4.921,613.8,289.6,36645.95186,23616.59751,12722.18845,10,13
21.68,64.24,4.926,549.1,294.2,35751.07221,23657.67635,12447.90274,10,13
21.47,64.51,4.92,237.7,186.3,34654.52954,23239.41909,12372.03647,10,15
21.31,66.84,4.921,176.5,144.8,34282.71335,22440.24896,12132.76596,10,16
21.17,65.7,4.924,36.66,26.44,45903.54486,29124.89627,19106.62614,10,18
21.03,68.54,4.924,1.996,1.778,46344.68271,29453.52697,19316.71733,10,18
20.06,78.4,4.922,0.08,0.082,34875.09847,22343.15353,15669.30091,10,22
20.12,78.5,4.919,0.08,0.167,32505.55799,21047.3029,14496.29179,10,23
17.99,89.2,4.913,0.055,0.152,24791.94748,16289.62656,10732.15805,10,4
18.28,89.5,4.912,0.051,0.126,27029.14661,17294.19087,11251.55015,10,5
18.45,91.6,6.2,81.1,57.18,30627.57112,20890.45643,9687.537994,10,8
19.32,92.0,4.922,221.4,130.0,34036.93654,21024.89627,10457.87234,10,9
19.86,91.8,4.926,492.0,184.2,36097.68053,21775.51867,11047.29483,10,10
21.84,82.8,4.922,353.1,162.3,37024.07002,21771.78423,11274.89362,10,10
22.7,69.85,4.92,266.2,147.1,34244.90153,25211.20332,11811.79331,10,11
22.56,69.68,4.916,114.0,89.4,35020.04376,25678.0083,12039.3921,10,11
22.83,67.38,4.917,320.6,195.0,34654.52954,25842.32365,12167.78116,10,12
20.73,81.7,4.914,201.8,172.6,34591.50985,25734.0249,12156.10942,10,13
20.66,82.3,4.915,224.2,171.3,33885.68928,25674.27386,12231.97568,10,13
20.78,81.3,0.082,183.1,142.2,31068.70897,25375.51867,12389.54407,10,16
20.91,67.73,0.084,0.073,0.059,34207.08972,27959.75104,17315.0152,10,22
20.66,68.97,0.082,0.051,0.096,28610.94092,22884.6473,13696.77812,10,23
20.71,67.9,0.083,0.073,0.096,27331.64114,21857.67635,13253.25228,10,23
20.89,60.01,0.086,0.739,0.626,24722.62582,19673.02905,8572.887538,10,7
21.13,58.41,0.085,10.4,8.24,25957.81182,20475.93361,9483.282675,10,7
21.22,57.94,0.085,45.88,29.02,27085.86433,21121.9917,9979.331307,10,8
21.74,55.2,0.087,185.2,57.31,28365.16411,22466.39004,9967.659574,10,8
20.33,65.58,0.084,133.9,114.0,32644.20131,25745.22822,9465.775076,10,10
20.18,71.8,0.082,391.1,267.8,33891.99125,25976.76349,10965.59271,10,12
17.48,83.0,0.08,93.7,82.0,33116.84902,26772.19917,11140.66869,10,14
16.51,88.8,0.087,84.1,71.0,31093.91685,25636.92946,11496.65653,10,16
16.37,89.1,0.083,43.17,36.9,31056.10503,25678.0083,11963.52584,10,16
17.75,80.1,0.082,0.095,0.078,41359.82495,34095.43568,19789.42249,10,19
17.71,80.6,0.085,0.08,0.115,41693.82932,34002.07469,19818.60182,10,19
18.31,72.8,0.082,0.073,0.104,40981.70678,33247.71784,19585.16717,10,20
17.81,71.8,0.084,0.073,0.111,23947.48359,18769.29461,11911.00304,10,1
17.99,70.1,0.081,0.077,0.089,23424.42013,17899.17012,11572.5228,10,1
17.68,69.21,0.085,0.059,0.13,22895.0547,17447.3029,10796.35258,10,2
17.83,68.81,0.081,0.048,0.096,22813.1291,17682.57261,11292.40122,10,4
17.43,70.0,0.08,0.029,0.122,22989.58425,17850.62241,11572.5228,10,4
17.81,70.4,0.082,0.037,0.07,22346.78337,19926.97095,9535.805471,10,6
17.91,67.54,0.086,26.67,23.18,26279.21225,21506.639,9220.668693,10,8
17.93,67.61,0.087,60.94,50.39,26903.10722,21764.31535,9413.25228,10,8
21.22,57.04,4.925,299.6,220.6,31484.63895,25674.27386,12214.46809,10,13
21.96,49.93,4.923,362.4,145.8,31131.72867,25752.6971,11257.38602,10,14
20.82,56.27,4.926,38.94,18.8,40080.52516,32829.46058,17741.03343,10,18
18.57,66.88,4.911,0.033,0.115,38284.46389,30835.26971,17793.55623,10,21
13.18,87.2,4.913,0.026,0.163,22863.54486,17790.87137,10393.67781,10,4
13.09,86.9,4.915,0.048,0.104,24161.75055,19236.09959,11070.6383,10,5
12.38,87.4,4.911,3.068,2.509,23745.82057,18843.9834,8485.349544,10,7
12.0,88.2,4.912,75.2,18.89,25510.37199,20460.99585,9068.93617,10,8
15.65,79.1,4.916,423.2,59.04,31629.58425,25043.15353,10650.45593,10,10
17.38,75.1,4.918,479.7,106.0,32215.6674,25909.54357,11414.95441,10,10
20.04,69.21,4.92,554.5,140.3,32146.34573,26675.10373,12220.30395,10,12
20.81,64.78,4.913,441.5,42.89,30091.90372,24942.32365,11356.59574,10,15
20.76,65.28,4.917,392.0,42.76,29921.75055,24714.52282,11199.02736,10,15
19.3,75.8,4.919,0.051,0.089,40527.96499,32119.91701,18114.52888,10,19
18.39,76.6,4.921,0.073,0.133,32240.87527,25091.70124,15184.92401,10,22
16.41,82.1,4.919,0.055,0.126,24035.71116,18209.12863,11520.0,10,1
15.35,84.8,4.913,0.044,0.196,23065.20788,16782.57261,10504.55927,10,4
14.78,86.7,4.918,0.073,0.174,19813.39168,13152.6971,7656.656535,10,7
15.71,86.9,4.913,67.82,46.12,23764.72648,16711.61826,8812.158055,10,8
16.08,86.6,4.918,105.2,85.7,25031.42232,17899.17012,9249.848024,10,9
21.21,71.7,4.928,330.9,262.8,30230.54705,22421.57676,11800.12158,10,12
21.35,71.0,4.919,302.2,240.3,30545.64551,22432.78008,11805.95745,10,13
21.22,72.2,4.925,337.4,270.4,30394.39825,22507.46888,11625.04559,10,13
22.35,62.74,4.919,332.4,95.3,29285.25164,21898.75519,11911.00304,10,15
22.01,66.94,4.924,311.0,43.35,28018.5558,21334.85477,11525.83587,10,16
21.92,66.28,4.917,255.8,40.01,28213.91685,21170.53942,11449.9696,10,16
19.71,78.2,4.918,0.088,0.085,39588.97155,30439.41909,17431.73252,10,19
17.21,85.9,4.919,0.026,0.104,32480.35011,25106.639,14367.90274,10,22
17.17,86.7,4.919,0.055,0.111,30564.55142,23807.05394,13615.07599,10,23
16.78,86.4,4.922,0.055,0.122,29228.53392,22608.29876,13323.28267,10,23
16.36,85.3,4.914,0.055,0.141,22542.14442,16782.57261,11111.48936,10,4
15.99,86.4,4.915,0.369,0.4,23525.25164,18007.46888,7750.030395,10,7
17.82,84.2,4.925,172.5,146.8,31194.74836,24150.62241,9985.167173,10,10
20.62,78.9,4.919,218.1,176.6,32694.61707,26174.6888,10364.49848,10,11
20.83,75.8,4.917,136.1,118.6,32480.35011,26462.24066,10545.41033,10,12
21.0,75.1,4.917,255.2,210.4,33778.5558,27675.93361,10988.93617,10,12
21.16,75.2,4.916,263.3,215.2,33671.42232,27451.86722,10895.56231,10,13
20.98,75.2,4.923,106.9,94.5,31112.82276,25319.50207,11286.56535,10,16
21.2,71.8,4.924,88.5,73.3,32114.83589,25760.16598,12039.3921,10,17
19.89,82.3,0.073,0.059,0.126,40193.96061,32728.63071,17017.38602,10,19
19.47,86.0,0.076,0.022,0.152,38990.28446,31899.58506,17338.35866,10,20
19.38,88.2,0.069,0.044,0.093,31749.32166,25625.72614,14251.18541,10,22
19.68,84.9,0.069,0.059,0.096,28024.85777,22029.46058,13008.1459,10,23
20.09,80.3,0.072,0.048,0.111,26058.64333,20573.02905,11963.52584,10,0
20.06,79.8,0.069,0.048,0.141,24130.2407,18623.65145,10883.89058,10,1
20.18,73.3,0.07,0.059,0.119,23285.77681,17831.95021,10808.02432,10,4
19.74,78.1,0.072,0.051,0.1,23670.19694,18011.20332,11158.17629,10,5
19.6,78.5,0.071,0.062,0.085,24546.17068,18724.48133,11292.40122,10,5
19.12,80.9,0.07,0.059,0.111,23474.83589,18227.80083,10679.63526,10,5
18.57,86.0,0.071,0.062,0.085,22737.50547,17914.10788,8648.753799,10,7
18.7,85.6,0.067,0.077,0.093,23292.07877,18616.18257,8794.650456,10,7
18.74,85.0,0.066,0.128,0.089,23229.05908,18746.88797,8794.650456,10,7
18.86,80.7,0.071,5.492,4.831,24338.20569,19669.29461,8876.352584,10,8
19.93,75.4,0.072,96.3,84.5,30892.25383,23665.14523,9903.465046,10,10
20.3,69.61,0.074,91.9,72.8,32474.04814,26156.0166,10872.21884,10,12
20.05,52.57,0.083,0.911,0.819,41769.45295,34614.52282,17729.3617,10,18
19.0,58.47,0.081,0.165,0.115,41769.45295,34569.70954,17741.03343,10,18
19.39,53.04,0.082,0.051,0.174,41309.40919,34401.65975,17997.81155,10,19
18.89,55.04,0.081,0.051,0.067,41460.65646,34200.0,17939.45289,10,19
18.72,55.24,0.082,0.048,0.089,40748.53392,33609.95851,17735.19757,10,20
16.96,56.14,0.087,0.073,0.082,23126.15385,18048.34711,10386.50602,11,2
16.46,55.5,0.082,0.044,0.133,23384.61538,18293.80165,10606.26506,11,5
16.59,57.14,0.084,0.044,0.115,24000.0,19175.20661,10826.0241,11,5
15.97,55.84,0.085,0.029,0.126,21790.76923,17181.81818,7610.60241,11,6
16.56,60.64,0.083,83.4,60.37,27766.15385,22838.42975,9883.373494,11,9
17.51,49.23,0.084,113.7,85.3,29827.69231,21733.8843,9871.807229,11,9
20.25,42.03,0.09,578.9,522.6,33526.15385,25512.39669,10340.24096,11,12
20.26,40.03,0.084,67.07,38.71,39335.38462,33270.24793,17083.37349,11,17
19.94,43.1,0.085,7.42,6.326,40553.84615,34385.95041,17858.31325,11,18
19.93,43.76,0.087,0.088,0.067,38166.15385,32318.18182,17181.68675,11,20
20.07,46.3,0.081,0.069,0.07,25704.61538,21250.41322,12000.0,11,0
20.06,46.8,0.081,0.084,0.074,24609.23077,19941.32231,11178.79518,11,1
19.16,54.1,0.081,0.069,0.104,22387.69231,17918.18182,10392.28916,11,3
19.28,56.1,0.082,0.106,0.063,22381.53846,17981.40496,10282.40964,11,3
19.31,56.3,0.082,0.055,0.059,22381.53846,18048.34711,10317.10843,11,4
19.16,55.2,0.082,0.08,0.07,22923.07692,18502.06612,10756.62651,11,5
19.22,56.9,0.08,0.095,0.074,21753.84615,17598.34711,7622.168675,11,7
19.52,56.37,0.082,9.0,7.77,22363.07692,18524.38017,7575.903614,11,7
19.45,58.64,0.081,113.4,81.9,26603.07692,21488.42975,8859.759036,11,9
21.26,53.3,0.085,613.6,556.8,31827.69231,24876.44628,12271.80723,11,12
22.46,49.7,0.087,228.9,197.2,31987.69231,26624.38017,11068.91566,11,15
21.91,51.33,0.085,276.4,213.5,31852.30769,26516.52893,11028.43373,11,15
22.57,49.17,0.083,208.4,113.5,31501.53846,26118.59504,11317.59036,11,16
20.65,59.21,0.084,6.4,5.603,40326.15385,34025.20661,17690.60241,11,18
19.1,66.44,0.083,0.048,0.1,39280.0,32976.44628,17534.45783,11,20
16.35,80.3,0.081,0.066,0.122,25833.84615,20692.56198,11664.57831,11,0
14.91,84.8,0.08,0.073,0.119,22683.07692,18245.45455,10380.72289,11,5
19.12,71.0,0.084,429.9,364.1,30627.69231,24735.12397,12277.59036,11,11
19.41,68.28,0.086,377.0,294.0,30806.15385,24809.50413,12387.46988,11,11
20.13,69.21,0.076,15.22,11.94,38332.30769,32530.16529,16348.91566,11,17
19.4,76.5,0.081,0.212,0.163,39280.0,32954.13223,17413.01205,11,18
16.35,85.3,0.082,0.033,0.152,32726.15385,27502.06612,15712.77108,11,22
16.38,84.7,0.084,0.066,0.115,27556.92308,23288.42975,13324.33735,11,23
15.82,84.9,0.081,0.055,0.096,25280.0,20830.16529,12294.93976,11,0
15.67,84.9,0.079,0.029,0.119,24535.38462,20201.65289,12023.13253,11,1
14.96,86.5,0.078,0.04,0.167,22627.69231,18070.66116,10617.83133,11,2
14.06,88.0,0.081,0.04,0.137,23120.0,18684.29752,10854.93976,11,5
14.19,87.6,0.082,0.066,0.133,22313.84615,17988.84298,10334.45783,11,6
14.04,84.6,0.084,129.8,81.5,24541.53846,19416.94215,9241.445783,11,8
14.99,81.7,0.085,272.2,275.9,27489.23077,22061.15702,9941.204819,11,9
16.82,78.3,0.082,384.9,400.2,29544.61538,23794.21488,10432.77108,11,10
18.49,71.2,0.082,472.5,495.9,30849.23077,24731.40496,10721.92771,11,11
22.87,57.3,0.072,559.7,589.2,32123.07692,26832.64463,11797.59036,11,13
22.97,54.74,0.071,566.1,610.6,32215.38462,26814.04959,11514.21687,11,13
23.27,55.04,0.072,353.8,345.4,30295.38462,24969.42149,11670.36145,11,15
22.84,56.84,0.074,160.4,35.43,30603.07692,25114.46281,12433.73494,11,17
18.84,74.5,0.076,0.084,0.041,38978.46154,32095.04132,18083.85542,11,19
17.29,80.3,0.072,0.059,0.104,37249.23077,30733.8843,17106.50602,11,20
17.21,80.9,0.073,0.091,0.089,36541.53846,30220.66116,16961.92771,11,21
16.7,82.6,0.071,0.059,0.115,34929.23077,27643.38843,16285.3012,11,22
15.93,84.6,0.072,0.073,0.082,29224.61538,23109.91736,13850.60241,11,23
15.6,85.3,0.07,0.037,0.163,24923.07692,19033.8843,12017.3494,11,1
15.31,87.0,0.074,0.062,0.107,22295.38462,16452.89256,9825.542169,11,5
15.01,86.4,0.072,0.04,0.137,19686.15385,14448.34711,8559.036145,11,6
15.48,87.3,0.074,0.984,0.893,19390.76923,13340.08264,7240.481928,11,7
19.56,83.3,0.069,294.0,301.4,25304.61538,18327.27273,9409.156627,11,9
20.36,77.9,0.066,368.6,381.7,26578.46154,19394.6281,9958.554217,11,10
21.4,68.28,0.073,556.8,594.6,29667.69231,21756.19835,11381.20482,11,12
21.82,64.84,0.069,544.4,593.3,29064.61538,22154.13223,11450.60241,11,13
21.49,71.6,0.07,398.2,436.2,25323.07692,21529.33884,11485.3012,11,15
21.01,73.9,0.068,120.9,29.47,28049.23077,22730.57851,12965.78313,11,17
19.79,74.7,0.066,0.066,0.074,36578.46154,29588.42975,17170.12048,11,19
19.79,70.5,0.068,0.073,0.089,36676.92308,29476.8595,17598.07229,11,20
19.77,69.41,0.07,0.08,0.067,36800.0,29402.47934,17522.89157,11,20
19.84,67.04,0.068,0.062,0.078,36276.92308,29380.16529,17181.68675,11,20
19.58,72.7,0.067,0.062,0.111,34596.92308,27847.93388,16441.44578,11,21
19.2,74.9,0.069,0.069,0.1,25415.38462,19249.58678,11953.73494,11,0
18.97,77.7,0.071,0.051,0.104,23249.23077,17371.4876,10698.79518,11,1
18.66,80.7,0.067,0.044,0.148,21815.38462,15906.19835,10357.59036,11,3
18.64,78.7,0.069,0.055,0.182,20430.76923,15028.5124,9756.144578,11,6
18.51,79.3,0.067,0.026,0.141,18806.15385,13020.24793,7708.915663,11,6
18.61,78.2,0.071,106.6,95.9,22683.07692,16266.94215,8188.915663,11,8
20.76,70.5,0.071,448.7,458.4,29070.76923,21614.87603,9559.518072,11,10
21.04,71.3,0.071,550.2,559.0,30455.38462,22879.33884,10022.16867,11,11
21.25,70.0,0.071,573.1,603.8,31329.23077,24028.5124,11427.46988,11,12
21.16,70.2,0.072,587.6,618.0,31255.38462,23998.76033,11386.98795,11,12
21.11,70.4,0.07,561.1,596.6,31427.69231,24088.01653,11872.77108,11,13
21.39,66.38,0.07,341.8,370.2,29532.30769,22987.19008,10895.42169,11,15
19.91,73.0,0.072,0.066,0.067,39230.76923,31068.59504,17326.26506,11,19
19.56,75.7,0.069,0.037,0.144,36492.30769,28669.83471,16100.24096,11,21
19.58,75.6,0.069,0.051,0.126,36018.46154,28346.28099,15886.26506,11,21
19.73,73.2,0.071,0.048,0.126,33981.53846,27747.52066,15313.73494,11,22
19.74,76.2,0.069,0.051,0.107,30430.76923,25077.27273,13983.61446,11,23
19.81,77.7,0.068,0.069,0.115,22800.0,17460.7438,10467.46988,11,2
19.72,76.6,0.07,0.029,0.089,21772.30769,17111.15702,10126.26506,11,3
20.06,73.1,0.073,70.3,57.78,27655.38462,20532.64463,9530.60241,11,9
20.38,72.8,0.072,168.2,139.8,29790.76923,22038.84298,10403.85542,11,10
20.58,71.1,0.071,203.3,172.2,31686.15385,23176.8595,11774.45783,11,11
20.77,71.7,0.073,400.4,334.3,32258.46154,23928.09917,11757.10843,11,12
21.54,65.58,0.073,262.3,202.4,31575.38462,25107.02479,10976.38554,11,14
20.84,69.51,0.071,0.077,0.052,40147.69231,32887.19008,17598.07229,11,18
20.7,71.3,0.069,0.073,0.059,39840.0,32998.76033,17551.80723,11,19
20.56,72.2,0.068,0.077,0.089,39532.30769,32805.3719,17499.75904,11,19
20.44,73.5,0.07,0.051,0.119,39255.38462,32400.0,17395.66265,11,19
19.98,80.0,0.067,0.055,0.107,25963.07692,20856.19835,12028.91566,11,0
19.86,81.5,0.067,0.066,0.122,25261.53846,20168.18182,11745.54217,11,0
19.82,82.2,0.066,0.055,0.159,24313.84615,19323.96694,11386.98795,11,0
19.33,81.5,0.071,0.059,0.115,21796.92308,16761.57025,9952.771084,11,3
19.18,83.0,0.069,0.066,0.126,21495.38462,16795.04132,9767.710843,11,4
19.1,82.7,0.067,0.048,0.159,22110.76923,17126.03306,9877.590361,11,4
18.91,82.4,0.072,0.069,0.167,23212.30769,18148.76033,10160.96386,11,5
19.09,79.5,0.065,0.055,0.126,22036.92308,17219.00826,9264.578313,11,6
18.18,84.5,0.069,0.128,0.126,22246.15385,17683.8843,7408.192771,11,7
18.48,83.9,0.067,71.5,62.61,25304.61538,19483.8843,9733.012048,11,8
21.52,59.44,0.074,131.1,85.7,31969.23077,25419.42149,17493.9759,11,12
21.25,69.44,0.071,181.3,205.3,31156.92308,25601.65289,17661.68675,11,16
20.12,78.0,0.069,0.062,0.119,38560.0,32504.13223,19546.98795,11,20
20.08,79.7,0.066,0.102,0.041,36135.38462,30804.54545,18702.6506,11,21
20.0,81.3,0.068,0.077,0.115,28898.46154,23701.23967,15088.19277,11,23
19.28,85.0,0.069,0.062,0.093,21969.23077,17274.79339,11467.95181,11,3
19.21,85.4,0.067,0.062,0.104,21920.0,17007.02479,11386.98795,11,3
19.41,85.0,0.067,0.059,0.126,21716.92308,17081.40496,11288.6747,11,4
19.42,84.9,0.068,0.059,0.126,21803.07692,17077.68595,11629.87952,11,4
18.63,81.2,0.077,250.2,89.7,26400.0,22362.39669,14452.04819,11,9
20.01,77.3,0.074,159.6,159.5,28178.46154,24147.52066,16192.77108,11,10
20.16,76.4,0.072,214.4,183.8,31107.69231,23329.33884,16834.6988,11,11
20.66,69.65,0.072,204.9,188.6,31218.46154,25821.07438,18824.09639,11,12
20.95,69.68,0.074,225.9,219.3,31569.23077,26118.59504,17655.90361,11,13
20.74,69.55,0.074,226.5,209.1,31655.38462,25616.52893,17372.53012,11,13
21.17,67.68,0.073,424.2,206.3,31944.61538,25735.53719,17303.13253,11,14
21.46,66.04,0.072,293.6,212.5,31901.53846,26460.7438,17551.80723,11,14
21.08,67.41,0.07,193.4,186.2,31673.84615,26297.10744,17199.03614,11,15
20.48,71.9,0.071,148.7,164.3,31907.69231,26501.65289,19338.79518,11,17
19.93,76.1,0.071,14.41,14.14,40332.30769,33995.45455,19298.31325,11,18
19.77,77.3,0.073,6.483,6.488,40381.53846,33586.36364,19367.71084,11,18
16.64,86.6,0.071,0.055,0.074,38283.07692,32466.94215,20148.43373,11,20
16.04,87.6,0.069,0.059,0.107,35076.92308,29391.32231,18118.55422,11,21
15.91,87.8,0.071,0.062,0.085,34498.46154,28554.54545,17771.56627,11,22
15.84,87.8,0.069,0.055,0.111,34073.84615,28223.55372,17453.49398,11,22
15.64,88.2,0.073,0.062,0.085,32843.07692,27074.38017,17123.85542,11,22
15.29,88.7,0.071,0.055,0.156,25963.07692,21053.30579,13289.63855,11,0
15.21,89.1,0.072,0.062,0.156,21661.53846,17152.06612,11051.56627,11,2
15.25,88.9,0.07,0.029,0.167,21526.15385,16910.33058,10953.25301,11,3
15.26,88.4,0.07,0.051,0.122,21747.69231,16798.76033,10883.85542,11,3
16.49,86.3,0.075,0.055,0.096,22966.15385,18334.71074,11722.40964,11,5
16.67,85.8,0.073,0.055,0.115,22424.61538,17866.1157,11132.53012,11,5
19.04,77.6,0.069,306.2,128.5,29200.0,21901.23967,14827.95181,11,10
19.91,68.05,0.073,390.0,249.5,30412.30769,23243.80165,16158.07229,11,11
20.96,62.54,0.072,538.5,71.9,30252.30769,24753.71901,16701.68675,11,13
21.09,62.51,0.071,445.0,389.3,30203.07692,24396.69421,16429.87952,11,14
20.53,65.34,0.07,215.2,230.2,29710.76923,24180.99174,16244.81928,11,16
20.27,67.34,0.073,173.9,189.6,30172.30769,24887.60331,13480.48193,11,16
17.27,77.4,0.076,0.048,0.093,29015.38462,23630.57851,14301.68675,11,23
18.63,74.4,0.072,0.069,0.082,26160.0,20889.66942,12555.18072,11,0
18.33,72.5,0.073,0.077,0.107,22898.46154,17877.27273,11040.0,11,1
19.25,66.94,0.071,0.055,0.107,22516.92308,17635.53719,10132.04819,11,6
19.05,68.01,0.077,0.051,0.141,21950.76923,17170.66116,9831.325301,11,6
18.3,72.4,0.073,54.23,53.81,24953.84615,19662.39669,8269.879518,11,9
18.67,72.0,0.072,53.64,53.53,25667.69231,20383.8843,8472.289157,11,9
20.64,66.68,0.074,373.9,192.6,29458.46154,23418.59504,9883.373494,11,10
20.5,65.51,0.071,240.7,233.9,29027.69231,26996.28099,11491.08434,11,12
20.84,60.14,0.073,248.5,238.2,29101.53846,26590.90909,11606.74699,11,13
20.77,61.51,0.073,281.1,184.8,30553.84615,24597.52066,11774.45783,11,14
20.61,63.78,0.073,295.5,326.2,29483.07692,23965.28926,11508.43373,11,16
20.35,65.51,0.071,152.7,174.2,30861.53846,25374.79339,14220.72289,11,17
18.7,74.2,0.068,0.095,0.052,36504.61538,30440.08264,16904.09639,11,19
18.43,74.8,0.072,0.084,0.078,37015.38462,29967.7686,17031.3253,11,19
16.54,76.8,0.074,0.084,0.104,32338.46154,25954.95868,15192.28916,11,22
15.53,80.0,0.074,0.055,0.13,21452.30769,16118.18182,10577.3494,11,5
15.24,80.9,0.073,0.059,0.085,22104.61538,16356.19835,10693.01205,11,5
14.66,81.3,0.073,0.066,0.104,18523.07692,12269.00826,6818.313253,11,7
14.46,81.5,0.071,0.051,0.111,18664.61538,12246.69421,6876.144578,11,7
13.62,81.7,0.083,4.191,3.976,18873.84615,12689.2562,10565.78313,11,7
21.24,63.58,0.07,359.5,175.2,29126.15385,21361.98347,17898.79518,11,13
20.66,65.98,0.075,174.0,244.5,28203.07692,20744.6281,17898.79518,11,15
20.64,66.04,0.073,431.3,455.1,27544.61538,20354.13223,17378.31325,11,15
20.87,63.48,0.073,342.4,369.0,27255.38462,20290.90909,13098.79518,11,16
20.45,66.34,0.073,172.4,188.2,28609.23077,21901.23967,16441.44578,11,17
19.49,65.71,0.076,0.102,0.096,36615.38462,28658.67769,20414.45783,11,18
18.58,65.84,0.075,0.059,0.037,36209.23077,28710.7438,20009.63855,11,20
18.27,67.31,0.073,0.091,0.048,36147.69231,28580.57851,19732.04819,11,20
18.16,70.3,0.071,0.066,0.082,33778.46154,27137.60331,18054.93976,11,21
18.42,67.58,0.074,0.066,0.093,27901.53846,22079.75207,14845.3012,11,23
18.34,67.81,0.071,0.055,0.111,24541.53846,18498.34711,13000.48193,11,1
18.33,68.48,0.069,0.062,0.089,23729.23077,17944.21488,12647.71084,11,1
18.41,67.48,0.069,0.066,0.126,23304.61538,17457.02479,12271.80723,11,1
18.27,68.01,0.07,0.062,0.082,22516.92308,16884.29752,12080.96386,11,2
18.03,70.5,0.07,0.037,0.148,22246.15385,17014.46281,12069.39759,11,5
18.64,69.05,0.068,0.077,0.122,21150.76923,16475.20661,11034.21687,11,6
18.73,63.54,0.072,129.1,43.49,25440.0,19480.16529,12948.43373,11,8
20.99,53.24,0.073,443.1,50.74,31452.30769,23820.24793,16626.50602,11,11
21.11,53.5,0.075,459.8,52.94,31870.76923,23972.72727,16828.91566,11,11
20.16,62.98,0.072,57.98,65.09,39076.92308,32916.94215,20229.39759,11,17
19.48,67.11,0.073,0.113,0.033,38258.46154,31812.39669,20217.83133,11,19
19.6,67.65,0.073,0.059,0.1,38153.84615,31804.95868,20483.85542,11,20
19.51,70.7,0.07,0.073,0.096,35667.69231,30090.49587,19176.86747,11,21
18.54,74.2,0.068,0.059,0.107,21673.84615,17059.09091,11525.78313,11,3
17.78,75.8,0.066,0.062,0.107,21630.76923,17416.1157,11797.59036,11,4
16.5,78.9,0.075,0.051,0.163,22356.92308,17728.5124,11178.79518,11,6
20.44,63.81,0.073,442.4,88.2,30904.61538,24199.58678,17118.07229,11,11
20.95,61.77,0.068,525.7,72.2,32172.30769,25672.31405,18731.56627,11,12
21.23,59.91,0.071,503.8,72.8,31895.38462,24735.12397,18615.90361,11,13
19.2,72.6,0.07,0.124,0.093,39304.61538,32202.89256,20402.89157,11,18
19.08,73.9,0.071,0.113,0.048,39095.38462,32065.28926,20154.21687,11,19
15.41,83.6,0.071,0.073,0.056,36400.0,30600.0,19882.40964,11,21
15.12,84.0,0.07,0.077,0.085,35273.84615,29651.65289,19541.20482,11,21
14.75,85.1,0.072,0.077,0.078,32276.92308,26854.95868,17788.91566,11,22
14.67,85.4,0.071,0.08,0.1,31040.0,25865.70248,16666.98795,11,23
